match_id,player_slot,radiant_win,win,duration,game_mode,lobby_type,hero_id,start_time,kills,deaths,assists,gold_per_min,xp_per_min,last_hits,denies,hero_damage,tower_damage,hero_healing,level,net_worth,obs_placed,sen_placed,kda_ratio,cs_per_min,denies_per_min,average_rank,leaver_status,party_size,hero_variant
8192434694,131,1,0,2216,22,7,13,2025-02-27 05:06:10,3,15,11,308,436,82,0,12277,0,195,17,8021,0,0,0.9333333333333333,2.220216606498195,0.0,42,0,0,1
8192399853,1,0,0,2997,22,7,9,2025-02-27 04:05:10,3,12,31,388,691,82,0,20394,419,0,25,14767,0,0,2.8333333333333335,1.6416416416416415,0.0,43,0,0,3
8192358867,131,0,1,2914,22,7,9,2025-02-27 02:52:30,10,10,33,431,616,74,1,27926,647,0,23,16517,0,0,4.3,1.523678792038435,0.02059025394646534,42,0,0,3
8191023311,1,0,0,2508,22,7,9,2025-02-26 02:36:20,4,13,21,309,484,56,0,19564,0,192,19,8982,0,0,1.9230769230769231,1.3397129186602872,0.0,53,0,0,3
8186788242,130,1,0,1371,22,7,1,2025-02-23 05:57:12,0,21,3,199,215,6,0,2438,0,0,9,2885,0,0,0.14285714285714285,0.26258205689277897,0.0,42,0,0,1
8186751944,130,1,0,1916,22,7,111,2025-02-23 05:16:47,2,14,7,245,247,31,0,4968,864,8817,11,4185,0,0,0.6428571428571429,0.9707724425887265,0.0,44,0,0,1
8186724618,2,0,0,1411,22,7,111,2025-02-23 04:43:52,7,9,6,347,423,32,0,11127,128,2163,13,6988,0,0,1.4444444444444444,1.3607370659107016,0.0,43,0,0,2
8184940775,132,0,1,3207,22,7,9,2025-02-22 03:54:06,4,9,39,407,786,72,0,24581,2371,192,26,16650,0,0,4.777777777777778,1.3470533208606172,0.0,45,0,0,3
8184901938,130,1,0,2494,22,7,9,2025-02-22 02:58:21,8,10,19,400,523,44,0,20986,994,0,20,12712,0,0,2.7,1.0585404971932637,0.0,44,0,0,3
8184450869,132,1,0,2982,22,7,9,2025-02-21 18:39:36,4,9,22,319,482,69,0,15266,240,0,21,12109,0,0,2.888888888888889,1.3883299798792756,0.0,43,0,0,3
8183140261,2,1,1,1883,22,7,9,2025-02-20 21:13:07,13,4,34,424,709,33,1,22919,2161,2390,20,11994,0,0,11.75,1.051513542219862,0.03186404673393521,43,0,0,3
8178769685,4,1,1,2226,22,7,9,2025-02-18 01:43:02,6,5,25,380,607,48,1,18714,1582,4000,20,14106,0,0,6.2,1.2938005390835579,0.026954177897574122,51,0,0,1
8174336261,3,0,0,2559,22,7,131,2025-02-15 05:42:57,9,15,25,377,467,53,0,29913,156,2684,19,12916,0,0,2.2666666666666666,1.242672919109027,0.0,42,0,0,1
8174232559,1,0,0,1700,4,0,3,2025-02-15 03:10:23,1,13,14,300,455,32,1,20261,329,0,15,6444,0,0,1.1538461538461537,1.1294117647058823,0.03529411764705882,43,0,0,1
8174202194,131,0,1,2562,4,0,64,2025-02-15 02:21:07,3,17,37,426,612,86,1,29423,2445,0,22,14414,0,0,2.3529411764705883,2.0140515222482436,0.023419203747072598,43,0,0,1
8174175994,1,0,0,2287,4,0,66,2025-02-15 01:34:57,0,21,15,273,524,64,0,7197,158,12370,19,7358,0,0,0.7142857142857143,1.6790555312636641,0.0,42,0,0,1
8172925176,130,1,0,2550,22,7,5,2025-02-14 05:02:42,8,13,30,416,719,60,0,22711,1082,0,23,14107,0,0,2.923076923076923,1.411764705882353,0.0,51,0,0,2
8168897977,131,1,0,1569,22,7,131,2025-02-11 04:41:56,4,9,16,380,426,38,0,19926,90,1804,14,7791,0,0,2.2222222222222223,1.4531548757170172,0.0,51,0,0,1
8168875942,3,0,0,1660,22,7,9,2025-02-11 04:02:56,7,10,9,354,301,26,0,17031,0,0,12,7786,0,0,1.6,0.9397590361445782,0.0,44,0,0,2
8165822163,1,0,0,2783,22,7,39,2025-02-09 01:25:52,7,21,21,391,538,79,0,31340,495,0,21,11797,0,0,1.3333333333333333,1.703197987782968,0.0,43,0,0,1
8163851612,130,1,0,2432,22,7,105,2025-02-07 18:54:37,4,15,16,291,321,67,0,25685,37,0,15,8267,0,0,1.3333333333333333,1.6529605263157896,0.0,44,0,0,3
8160129951,131,1,0,2566,22,7,9,2025-02-05 04:47:31,7,13,19,384,435,55,1,19508,301,0,18,12043,0,0,2.0,1.2860483242400624,0.02338269680436477,54,0,0,1
8147513751,130,1,0,2864,22,7,131,2025-01-27 03:05:39,4,15,31,420,773,89,0,35266,390,1981,25,16628,0,0,2.3333333333333335,1.8645251396648044,0.0,0,0,0,1
8147487278,130,0,1,1998,22,7,9,2025-01-27 02:23:49,17,8,20,520,638,80,0,25007,767,192,19,14690,0,0,4.625,2.4024024024024024,0.0,0,0,0,2
8147425904,3,1,1,3566,22,7,5,2025-01-27 00:39:00,1,14,30,377,722,72,1,24466,560,0,26,16335,0,0,2.2142857142857144,1.2114413909141897,0.01682557487380819,0,0,0,2
8147123161,130,0,1,2082,22,7,9,2025-01-26 19:06:15,9,3,28,469,736,65,0,19764,6218,458,21,14582,0,0,12.333333333333334,1.8731988472622476,0.0,0,0,0,2
8144227149,0,1,1,2497,22,7,5,2025-01-25 02:58:05,6,12,23,398,786,56,0,18801,1357,0,24,13323,0,0,2.4166666666666665,1.3456147376852223,0.0,0,0,0,2
